State,State Code,UCD - Drug/Alcohol Induced Cause,UCD - Drug/Alcohol Induced Cause Code,MCD - Drug/Alcohol Induced Cause,MCD - Drug/Alcohol Induced Cause Code,Five-Year Age Groups,Five-Year Age Groups Code,Year,Year Code,Deaths,Population,Crude Rate
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,65-69 years,65-69,2020,2020,98,598895,16.4
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,65-69 years,65-69,2021,2021,125,617312,20.2
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,65-69 years,65-69,2022,2022,127,623738,20.4
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,65-69 years,65-69,2023,2023,149,640364,23.3
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,70-74 years,70-74,2018,2018,34,432746,7.9
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,70-74 years,70-74,2019,2019,29,453201,6.4
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,70-74 years,70-74,2020,2020,28,475867,5.9
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,70-74 years,70-74,2021,2021,40,500766,8
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,70-74 years,70-74,2022,2022,45,499543,9
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,70-74 years,70-74,2023,2023,56,514084,10.9
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,75-79 years,75-79,2022,2022,12,346559,Unreliable
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,75-79 years,75-79,2023,2023,21,361792,5.8
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,80-84 years,80-84,2018,2018,10,195814,Unreliable
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,15-19 years,15-19,2020,2020,19,633603,Unreliable
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,15-19 years,15-19,2021,2021,10,648130,Unreliable
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,15-19 years,15-19,2023,2023,10,647110,Unreliable
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,20-24 years,20-24,2018,2018,36,694627,5.2
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,20-24 years,20-24,2019,2019,25,681766,3.7
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,20-24 years,20-24,2020,2020,88,672087,13.1
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,20-24 years,20-24,2021,2021,85,671349,12.7
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,20-24 years,20-24,2022,2022,75,700513,10.7
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,20-24 years,20-24,2023,2023,62,666771,9.3
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,25-29 years,25-29,2018,2018,88,694454,12.7
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,25-29 years,25-29,2019,2019,74,697811,10.6
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,25-29 years,25-29,2020,2020,176,685946,25.7
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,25-29 years,25-29,2021,2021,202,662063,30.5
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,25-29 years,25-29,2022,2022,163,650018,25.1
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,25-29 years,25-29,2023,2023,137,638502,21.5
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,30-34 years,30-34,2018,2018,110,602197,18.3
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,30-34 years,30-34,2019,2019,84,613803,13.7
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,30-34 years,30-34,2020,2020,209,631856,33.1
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,30-34 years,30-34,2021,2021,284,654675,43.4
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,30-34 years,30-34,2022,2022,236,668476,35.3
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,30-34 years,30-34,2023,2023,222,680454,32.6
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,35-39 years,35-39,2018,2018,100,599690,16.7
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,35-39 years,35-39,2019,2019,88,599328,14.7
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,35-39 years,35-39,2020,2020,232,597658,38.8
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,35-39 years,35-39,2021,2021,288,611457,47.1
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,35-39 years,35-39,2022,2022,239,608578,39.3
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,35-39 years,35-39,2023,2023,244,614397,39.7
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,40-44 years,40-44,2018,2018,78,563499,13.8
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,40-44 years,40-44,2019,2019,73,566844,12.9
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,40-44 years,40-44,2020,2020,195,573538,34
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,40-44 years,40-44,2021,2021,233,596977,39
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,40-44 years,40-44,2022,2022,248,601962,41.2
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,40-44 years,40-44,2023,2023,231,610010,37.9
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,45-49 years,45-49,2018,2018,77,629912,12.2
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,45-49 years,45-49,2019,2019,68,612531,11.1
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,45-49 years,45-49,2020,2020,161,589665,27.3
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,45-49 years,45-49,2021,2021,188,576745,32.6
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,45-49 years,45-49,2022,2022,185,564316,32.8
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,45-49 years,45-49,2023,2023,189,565577,33.4
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,50-54 years,50-54,2018,2018,75,660148,11.4
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,50-54 years,50-54,2019,2019,70,642148,10.9
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,50-54 years,50-54,2020,2020,175,634675,27.6
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,50-54 years,50-54,2021,2021,198,648901,30.5
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,50-54 years,50-54,2022,2022,232,638317,36.3
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,50-54 years,50-54,2023,2023,179,627758,28.5
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,55-59 years,55-59,2018,2018,73,716278,10.2
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,55-59 years,55-59,2019,2019,77,708151,10.9
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,55-59 years,55-59,2020,2020,169,693475,24.4
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,55-59 years,55-59,2021,2021,210,689928,30.4
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,55-59 years,55-59,2022,2022,200,665345,30.1
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,55-59 years,55-59,2023,2023,213,648732,32.8
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,60-64 years ,60-64,2018,2018,44,686526,6.4
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,60-64 years ,60-64,2019,2019,53,691384,7.7
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,60-64 years ,60-64,2020,2020,132,692623,19.1
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,60-64 years ,60-64,2021,2021,176,704159,25
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,60-64 years ,60-64,2022,2022,154,692851,22.2
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,60-64 years ,60-64,2023,2023,181,690061,26.2
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,65-69 years,65-69,2018,2018,19,571956,Unreliable
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,65-69 years,65-69,2019,2019,33,584379,5.6
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,65-69 years,65-69,2020,2020,75,598895,12.5
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,65-69 years,65-69,2021,2021,100,617312,16.2
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,65-69 years,65-69,2022,2022,92,623738,14.7
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,65-69 years,65-69,2023,2023,126,640364,19.7
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,70-74 years,70-74,2018,2018,12,432746,Unreliable
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,70-74 years,70-74,2020,2020,21,475867,4.4
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,70-74 years,70-74,2021,2021,33,500766,6.6
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,70-74 years,70-74,2022,2022,39,499543,7.8
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,70-74 years,70-74,2023,2023,47,514084,9.1
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,75-79 years,75-79,2023,2023,12,361792,Unreliable
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,20-24 years,20-24,2020,2020,10,672087,Unreliable
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,20-24 years,20-24,2021,2021,14,671349,Unreliable
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,20-24 years,20-24,2022,2022,10,700513,Unreliable
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,25-29 years,25-29,2018,2018,25,694454,3.6
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,25-29 years,25-29,2019,2019,17,697811,Unreliable
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,25-29 years,25-29,2020,2020,23,685946,3.4
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,25-29 years,25-29,2021,2021,25,662063,3.8
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,25-29 years,25-29,2022,2022,25,650018,3.8
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,25-29 years,25-29,2023,2023,15,638502,Unreliable
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,30-34 years,30-34,2018,2018,42,602197,7
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,30-34 years,30-34,2019,2019,43,613803,7
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,30-34 years,30-34,2020,2020,33,631856,5.2
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,30-34 years,30-34,2021,2021,32,654675,4.9
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,30-34 years,30-34,2022,2022,40,668476,6
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,30-34 years,30-34,2023,2023,24,680454,3.5
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,35-39 years,35-39,2018,2018,39,599690,6.5
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,35-39 years,35-39,2019,2019,37,599328,6.2
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,35-39 years,35-39,2020,2020,39,597658,6.5
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,35-39 years,35-39,2021,2021,49,611457,8
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,35-39 years,35-39,2022,2022,41,608578,6.7
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,35-39 years,35-39,2023,2023,42,614397,6.8
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,40-44 years,40-44,2018,2018,32,563499,5.7
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,40-44 years,40-44,2019,2019,34,566844,6
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,40-44 years,40-44,2020,2020,33,573538,5.8
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,40-44 years,40-44,2021,2021,50,596977,8.4
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,40-44 years,40-44,2022,2022,41,601962,6.8
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,40-44 years,40-44,2023,2023,44,610010,7.2
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,45-49 years,45-49,2018,2018,35,629912,5.6
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,45-49 years,45-49,2019,2019,23,612531,3.8
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,45-49 years,45-49,2020,2020,39,589665,6.6
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,45-49 years,45-49,2021,2021,45,576745,7.8
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,45-49 years,45-49,2022,2022,26,564316,4.6
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,45-49 years,45-49,2023,2023,31,565577,5.5
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,50-54 years,50-54,2018,2018,45,660148,6.8
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,50-54 years,50-54,2019,2019,39,642148,6.1
Michigan,26,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,50-54 years,50-54,2020,2020,39,634675,6.1
